State,District,Cycle,Nutrient,Village,Value,Category,Low_Threshold,High_Threshold,Unit,Feature_ID
Maharashtra,Satara,2023-24,Nitrogen,Yeliv,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.6615
Maharashtra,Satara,2023-24,Nitrogen,Yeliv,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.7123
Maharashtra,Satara,2023-24,Nitrogen,Yeliv,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.8083
Maharashtra,Satara,2023-24,Nitrogen,Yeliv,200.70399999999998,Low,280,560,kg/ha,27_494_shc_2023-24.8084
Maharashtra,Satara,2023-24,Nitrogen,Yeliv,188.16000000000003,Low,280,560,kg/ha,27_494_shc_2023-24.8086
Maharashtra,Satara,2023-24,Nitrogen,Yeliv,188.16000000000003,Low,280,560,kg/ha,27_494_shc_2023-24.8265
Maharashtra,Satara,2023-24,Nitrogen,Yeliv,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.8266
Maharashtra,Satara,2023-24,Nitrogen,Yeliv,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.8961
Maharashtra,Satara,2023-24,Nitrogen,Vanzoli,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.7715
Maharashtra,Satara,2023-24,Nitrogen,Vanzoli,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.9514
Maharashtra,Satara,2023-24,Nitrogen,Holichagaon,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.11997
Maharashtra,Satara,2023-24,Nitrogen,Holichagaon,156.8,Low,280,560,kg/ha,27_494_shc_2023-24.11998
Maharashtra,Satara,2023-24,Nitrogen,Holichagaon,206.976,Low,280,560,kg/ha,27_494_shc_2023-24.12003
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,127.95,Low,280,560,kg/ha,27_494_shc_2023-24.2936
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,200.7,Low,280,560,kg/ha,27_494_shc_2023-24.3835
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,240.84,Low,280,560,kg/ha,27_494_shc_2023-24.3864
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,168.09,Low,280,560,kg/ha,27_494_shc_2023-24.3865
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,211.99,Low,280,560,kg/ha,27_494_shc_2023-24.3877
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,122.93,Low,280,560,kg/ha,27_494_shc_2023-24.3878
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,158.05,Low,280,560,kg/ha,27_494_shc_2023-24.4819
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,210.74,Low,280,560,kg/ha,27_494_shc_2023-24.4820
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,143.0,Low,280,560,kg/ha,27_494_shc_2023-24.4821
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,219.52,Low,280,560,kg/ha,27_494_shc_2023-24.4843
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,132.97,Low,280,560,kg/ha,27_494_shc_2023-24.4844
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,160.56,Low,280,560,kg/ha,27_494_shc_2023-24.4845
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,116.66,Low,280,560,kg/ha,27_494_shc_2023-24.4846
Maharashtra,Satara,2023-24,Nitrogen,Pawarwadi,220.77,Low,280,560,kg/ha,27_494_shc_2023-24.7838
Maharashtra,Satara,2023-24,Nitrogen,Aundh,173.1072,Low,280,560,kg/ha,27_494_shc_2023-24.2870
Maharashtra,Satara,2023-24,Nitrogen,Aundh,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.5392
Maharashtra,Satara,2023-24,Nitrogen,Aundh,185.65120000000002,Low,280,560,kg/ha,27_494_shc_2023-24.5395
Maharashtra,Satara,2023-24,Nitrogen,Aundh,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.5397
Maharashtra,Satara,2023-24,Nitrogen,Aundh,185.65120000000002,Low,280,560,kg/ha,27_494_shc_2023-24.5398
Maharashtra,Satara,2023-24,Nitrogen,Aundh,210.73919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.6943
Maharashtra,Satara,2023-24,Nitrogen,Aundh,173.1072,Low,280,560,kg/ha,27_494_shc_2023-24.7374
Maharashtra,Satara,2023-24,Nitrogen,Aundh,198.19519999999997,Low,280,560,kg/ha,27_494_shc_2023-24.8397
Maharashtra,Satara,2023-24,Nitrogen,Aundh,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.9371
Maharashtra,Satara,2023-24,Nitrogen,Gursale,110.3872,Low,280,560,kg/ha,27_494_shc_2023-24.12258
Maharashtra,Satara,2023-24,Nitrogen,Gursale,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.12261
Maharashtra,Satara,2023-24,Nitrogen,Gursale,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.12262
Maharashtra,Satara,2023-24,Nitrogen,Gursale,110.3872,Low,280,560,kg/ha,27_494_shc_2023-24.12268
Maharashtra,Satara,2023-24,Nitrogen,Gursale,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.12271
Maharashtra,Satara,2023-24,Nitrogen,Gursale,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.12272
Maharashtra,Satara,2023-24,Nitrogen,Gursale,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.12273
Maharashtra,Satara,2023-24,Nitrogen,Gursale,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.12274
Maharashtra,Satara,2023-24,Nitrogen,Wakalwadi,191.92,Low,280,560,kg/ha,27_494_shc_2023-24.12279
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,308.5824,Medium,280,560,kg/ha,27_494_shc_2023-24.5325
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,220.77439999999996,Low,280,560,kg/ha,27_494_shc_2023-24.6919
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,243.3536,Low,280,560,kg/ha,27_494_shc_2023-24.10350
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,175.61599999999999,Low,280,560,kg/ha,27_494_shc_2023-24.10352
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,304.81919999999997,Medium,280,560,kg/ha,27_494_shc_2023-24.10353
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,170.59839999999997,Low,280,560,kg/ha,27_494_shc_2023-24.10357
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,268.44159999999994,Low,280,560,kg/ha,27_494_shc_2023-24.10364
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,235.82719999999998,Low,280,560,kg/ha,27_494_shc_2023-24.10365
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,181.888,Low,280,560,kg/ha,27_494_shc_2023-24.10369
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,284.7488,Medium,280,560,kg/ha,27_494_shc_2023-24.10378
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,238.33599999999998,Low,280,560,kg/ha,27_494_shc_2023-24.10379
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,282.24,Medium,280,560,kg/ha,27_494_shc_2023-24.10381
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,171.85279999999997,Low,280,560,kg/ha,27_494_shc_2023-24.10382
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,347.4688,Medium,280,560,kg/ha,27_494_shc_2023-24.10389
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,314.85439999999994,Medium,280,560,kg/ha,27_494_shc_2023-24.10391
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,244.60799999999998,Low,280,560,kg/ha,27_494_shc_2023-24.10392
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,238.33599999999998,Low,280,560,kg/ha,27_494_shc_2023-24.10404
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,159.3088,Low,280,560,kg/ha,27_494_shc_2023-24.10405
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,224.5376,Low,280,560,kg/ha,27_494_shc_2023-24.10481
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,205.72160000000002,Low,280,560,kg/ha,27_494_shc_2023-24.10483
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,229.5552,Low,280,560,kg/ha,27_494_shc_2023-24.10488
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,351.23199999999997,Medium,280,560,kg/ha,27_494_shc_2023-24.10495
Maharashtra,Satara,2023-24,Nitrogen,Asangaon,262.1696,Low,280,560,kg/ha,27_494_shc_2023-24.11737
Maharashtra,Satara,2023-24,Nitrogen,Kusavade,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.1616
Maharashtra,Satara,2023-24,Nitrogen,Kusavade,81.53599999999999,Low,280,560,kg/ha,27_494_shc_2023-24.3605
Maharashtra,Satara,2023-24,Nitrogen,Kusavade,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.3633
Maharashtra,Satara,2023-24,Nitrogen,Kusavade,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.5465
Maharashtra,Satara,2023-24,Nitrogen,Kusavade,81.53599999999999,Low,280,560,kg/ha,27_494_shc_2023-24.6488
Maharashtra,Satara,2023-24,Nitrogen,Kusavade,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.6498
Maharashtra,Satara,2023-24,Nitrogen,Kusavade,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.6652
Maharashtra,Satara,2023-24,Nitrogen,Valase,168.0896,Low,280,560,kg/ha,27_494_shc_2023-24.2022
Maharashtra,Satara,2023-24,Nitrogen,Valase,214.5024,Low,280,560,kg/ha,27_494_shc_2023-24.3134
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,188.16000000000003,Low,280,560,kg/ha,27_494_shc_2023-24.4318
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.5058
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.5060
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.5061
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.5063
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.5064
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.5067
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.8897
Maharashtra,Satara,2023-24,Nitrogen,Bharatgaonwadi,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.12137
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,129.20319999999998,Low,280,560,kg/ha,27_494_shc_2023-24.6999
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,462.8736,Medium,280,560,kg/ha,27_494_shc_2023-24.8963
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,160.56319999999997,Low,280,560,kg/ha,27_494_shc_2023-24.10361
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,322.3808,Medium,280,560,kg/ha,27_494_shc_2023-24.10377
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,278.4768,Low,280,560,kg/ha,27_494_shc_2023-24.10388
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,228.30080000000004,Low,280,560,kg/ha,27_494_shc_2023-24.10393
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,341.1968,Medium,280,560,kg/ha,27_494_shc_2023-24.10417
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,288.512,Medium,280,560,kg/ha,27_494_shc_2023-24.10455
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,255.8976,Low,280,560,kg/ha,27_494_shc_2023-24.10482
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,337.4336,Medium,280,560,kg/ha,27_494_shc_2023-24.10487
Maharashtra,Satara,2023-24,Nitrogen,Apashinge,332.41600000000005,Medium,280,560,kg/ha,27_494_shc_2023-24.10728
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,62.72,Low,280,560,kg/ha,27_494_shc_2023-24.1848
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,100.352,Low,280,560,kg/ha,27_494_shc_2023-24.5563
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.5564
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,100.352,Low,280,560,kg/ha,27_494_shc_2023-24.6399
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,87.80799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.6726
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,100.352,Low,280,560,kg/ha,27_494_shc_2023-24.8947
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.10112
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,87.80799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.10123
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,100.352,Low,280,560,kg/ha,27_494_shc_2023-24.10137
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.10138
Maharashtra,Satara,2023-24,Nitrogen,Angapur vandan,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.10140
Maharashtra,Satara,2023-24,Nitrogen,Kasabe Rahimatpur,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.4343
Maharashtra,Satara,2023-24,Nitrogen,Kasabe Rahimatpur,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.7507
Maharashtra,Satara,2023-24,Nitrogen,Kasabe Rahimatpur,106.62400000000001,Low,280,560,kg/ha,27_494_shc_2023-24.7513
Maharashtra,Satara,2023-24,Nitrogen,Kasabe Rahimatpur,94.08,Low,280,560,kg/ha,27_494_shc_2023-24.7551
Maharashtra,Satara,2023-24,Nitrogen,Kasabe Rahimatpur,156.8,Low,280,560,kg/ha,27_494_shc_2023-24.7572
Maharashtra,Satara,2023-24,Nitrogen,Sap,150.5,Low,280,560,kg/ha,27_494_shc_2023-24.2399
Maharashtra,Satara,2023-24,Nitrogen,Sap,100.4,Low,280,560,kg/ha,27_494_shc_2023-24.2404
Maharashtra,Satara,2023-24,Nitrogen,Sap,188.2,Low,280,560,kg/ha,27_494_shc_2023-24.2409
Maharashtra,Satara,2023-24,Nitrogen,Sap,150.5,Low,280,560,kg/ha,27_494_shc_2023-24.2412
Maharashtra,Satara,2023-24,Nitrogen,Sap,150.5,Low,280,560,kg/ha,27_494_shc_2023-24.2413
Maharashtra,Satara,2023-24,Nitrogen,Sap,150.5,Low,280,560,kg/ha,27_494_shc_2023-24.2466
Maharashtra,Satara,2023-24,Nitrogen,Sap,112.9,Low,280,560,kg/ha,27_494_shc_2023-24.2467
Maharashtra,Satara,2023-24,Nitrogen,Sap,163.1,Low,280,560,kg/ha,27_494_shc_2023-24.2469
Maharashtra,Satara,2023-24,Nitrogen,Sap,138.0,Low,280,560,kg/ha,27_494_shc_2023-24.2471
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.2114
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,213.248,Low,280,560,kg/ha,27_494_shc_2023-24.3346
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,250.88,Low,280,560,kg/ha,27_494_shc_2023-24.4542
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,225.792,Low,280,560,kg/ha,27_494_shc_2023-24.4543
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.4545
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.8417
Maharashtra,Satara,2023-24,Nitrogen,Wakeshwar,257.15,Low,280,560,kg/ha,27_494_shc_2023-24.1533
Maharashtra,Satara,2023-24,Nitrogen,Wakeshwar,341.2,Medium,280,560,kg/ha,27_494_shc_2023-24.2768
Maharashtra,Satara,2023-24,Nitrogen,Wakeshwar,227.05,Low,280,560,kg/ha,27_494_shc_2023-24.2771
Maharashtra,Satara,2023-24,Nitrogen,Wakeshwar,288.51,Medium,280,560,kg/ha,27_494_shc_2023-24.2777
Maharashtra,Satara,2023-24,Nitrogen,Wakeshwar,203.21,Low,280,560,kg/ha,27_494_shc_2023-24.2780
Maharashtra,Satara,2023-24,Nitrogen,Naikachiwadi,106.62400000000001,Low,280,560,kg/ha,27_494_shc_2023-24.3122
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,75.26400000000001,Low,280,560,kg/ha,27_494_shc_2023-24.1682
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.2086
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.2568
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.3232
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.3238
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.3239
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.3296
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.3297
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.3299
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.3300
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,188.16000000000003,Low,280,560,kg/ha,27_494_shc_2023-24.3301
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.3305
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.3306
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,200.70399999999998,Low,280,560,kg/ha,27_494_shc_2023-24.3307
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.3308
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.3309
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.3311
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.3312
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,213.248,Low,280,560,kg/ha,27_494_shc_2023-24.3313
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.3848
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,213.248,Low,280,560,kg/ha,27_494_shc_2023-24.4382
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.4779
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.4780
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.4919
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.4920
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.4922
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.4931
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.4932
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.4934
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.5285
Maharashtra,Satara,2023-24,Nitrogen,Dare t.parali,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.5293
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.5316
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,188.16000000000003,Low,280,560,kg/ha,27_494_shc_2023-24.5341
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.5628
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.5686
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.5791
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.5923
Maharashtra,Satara,2023-24,Nitrogen,Dare t.parali,188.16000000000003,Low,280,560,kg/ha,27_494_shc_2023-24.5961
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.5963
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.5965
Maharashtra,Satara,2023-24,Nitrogen,Dare t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.5966
Maharashtra,Satara,2023-24,Nitrogen,Dare t.parali,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.5967
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.5973
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.5974
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.5982
Maharashtra,Satara,2023-24,Nitrogen,Dare t.parali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.5984
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.5993
Maharashtra,Satara,2023-24,Nitrogen,Are t.parali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.5994
Maharashtra,Satara,2023-24,Nitrogen,Dare t.parali,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.6744
Maharashtra,Satara,2023-24,Nitrogen,Sonavadi,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.6805
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,170.5984,Low,280,560,kg/ha,27_494_shc_2023-24.2070
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.2523
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.2530
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,107.87840000000001,Low,280,560,kg/ha,27_494_shc_2023-24.2701
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,170.5984,Low,280,560,kg/ha,27_494_shc_2023-24.2758
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,145.51039999999998,Low,280,560,kg/ha,27_494_shc_2023-24.4395
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.6464
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,208.23039999999997,Low,280,560,kg/ha,27_494_shc_2023-24.8260
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,82.79039999999999,Low,280,560,kg/ha,27_494_shc_2023-24.8267
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,220.77439999999999,Low,280,560,kg/ha,27_494_shc_2023-24.8285
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,145.51039999999998,Low,280,560,kg/ha,27_494_shc_2023-24.8307
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,220.77439999999999,Low,280,560,kg/ha,27_494_shc_2023-24.8312
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,183.1424,Low,280,560,kg/ha,27_494_shc_2023-24.8320
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,170.5984,Low,280,560,kg/ha,27_494_shc_2023-24.8326
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,158.0544,Low,280,560,kg/ha,27_494_shc_2023-24.8340
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,233.3184,Low,280,560,kg/ha,27_494_shc_2023-24.8344
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,195.68639999999996,Low,280,560,kg/ha,27_494_shc_2023-24.8345
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,132.9664,Low,280,560,kg/ha,27_494_shc_2023-24.8357
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,158.0544,Low,280,560,kg/ha,27_494_shc_2023-24.8358
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,158.0544,Low,280,560,kg/ha,27_494_shc_2023-24.8371
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.10631
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,225.792,Low,280,560,kg/ha,27_494_shc_2023-24.10653
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.10663
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.10668
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,213.248,Low,280,560,kg/ha,27_494_shc_2023-24.10696
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,200.70399999999998,Low,280,560,kg/ha,27_494_shc_2023-24.11877
Maharashtra,Satara,2023-24,Nitrogen,Shelkewadi,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.11883
Maharashtra,Satara,2023-24,Nitrogen,Kathapur,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.9412
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,175.62,Low,280,560,kg/ha,27_494_shc_2023-24.1728
Maharashtra,Satara,2023-24,Nitrogen,Dughi,185.65120000000002,Low,280,560,kg/ha,27_494_shc_2023-24.2446
Maharashtra,Satara,2023-24,Nitrogen,Dughi,84.04,Low,280,560,kg/ha,27_494_shc_2023-24.3114
Maharashtra,Satara,2023-24,Nitrogen,Dughi,89.06,Low,280,560,kg/ha,27_494_shc_2023-24.3154
Maharashtra,Satara,2023-24,Nitrogen,Dughi,173.11,Low,280,560,kg/ha,27_494_shc_2023-24.4073
Maharashtra,Satara,2023-24,Nitrogen,Dughi,129.2,Low,280,560,kg/ha,27_494_shc_2023-24.4088
Maharashtra,Satara,2023-24,Nitrogen,Dughi,193.18,Low,280,560,kg/ha,27_494_shc_2023-24.4338
Maharashtra,Satara,2023-24,Nitrogen,Dughi,200.7,Low,280,560,kg/ha,27_494_shc_2023-24.5248
